Book,Chapter,Verse,Scripture
45,12,15,"Aélokenoe yokóvo xapákuke xâne elóketi okóvo. Kene áva iyôti, íyeamaka xokóyoke."
45,12,16,Ópoehane iséneunoe ikéneke Vúnae ákoti yakapákaka. Hákonoemaka kepayásokovo. Usó yákoyemaka ke'ínikoneyinoe xâne ákoti apayáso. Hákonoe itukovó koe îti inixópovo itúkeovo ko'éxoneti.<CM>
45,12,17,"Hákonoemaka keyukópinoa váhere ne xâne vaheréxoti ítukeinopi. Kéxuna'ixapunoe itíki únati koekúti, enepone ínixone uhá koeti xâne itúkeovo únati."
45,12,18,"Hákonoe sikovó kê, itea koêkuti nékone itíki, énomone itíkanoe motovâti itúkeovo kásatike isoneûti yóvoheixo xapákuke uhá koeti xâne, ákotimaka yakapákaka."
45,12,19,"Hako itikópinoa ésa'i ne váhere kixékonoku, itínoe ákoti omotóva ongóvo. Síkeane itúkeovo Itukó'oviti itukópinoa ésa'i, vo'oku hara kôe emó'uke:<CM>“Undínemo porexópinopea. Undínemo itukópinopi yésa'i” koe Vúnae Itukó'oviti."
45,12,20,"Ya koêkuni itíkopinoa yésa'i, enepo epéka hímakati ne puvópiti, peréxa nîka. Koane epéka úne, peréxamaka. Vo'oku enepo ixeáneye, yupihovó koetimo téyapana, kuteâti koêku mani yupíheovo eópone eneponi kiripú'ika uhahá'ixoti xorómonike."
45,12,21,"Hako sikêa itúkeovo váhere itopî, itea itíne itâ ne váhere itikópinoati únati ne vaheréxinopiti ítuke.<CM>"
45,13,1,"<TS1>Konokoâti téyea ûti ne pahúkotihiko<Ts>Konokoâti uhá koeti xâne téyea ne pahúkotihiko ya poké'exake, koane itúkea ne páhoenokono itúkea. Vo'oku ako ápahuina pahúkoti ákoti itukapu Itukó'oviti porexôa pahúkea. Koêkuti pahúkoti apêti, aínovo ípihone Itukó'oviti."
45,13,2,"Yanê'e, koêkuti xâne okopâti ne pahúkotihiko, enepohikone ípihone Itukó'oviti, koati okópoti mani isóneunovi Itukó'oviti, epó'oxo koati epemópinovoti ipíhoponeokonomo vo'ókuke."
45,13,3,"Vo'oku hainámaka itúkeovo píkone xâne ponóvoti kixoku itúkeovo ápeinoke ne pahúkotihiko, itea poéhane xâne itúkoti váhere, énomonehiko motovâ píkea nê'e. Yakahá'a ákoyea píkea ne pahúkotihiko, konókoti ákoyea itika váhere. Yane ihayú'ikopitihikomo."
45,13,4,"Vo'oku enepohikonê'e, koati itúkoti ítukexeake Itukó'oviti, motováti unátiyea kêku. Motóvaikopo píki enepo itîka váhere, vo'oku êno xunáko nekôyohiko ipíhoponea xâne pahukóvoti. Yoko koati itúkotihiko ahá'inoa Itukó'oviti koeku ipíhoponea xâne itúkoti váhere, itukópinoatihiko ésa'i ne váhere ítuke."
45,13,5,"Konókotikopo tíyinoe ne pahúkotihiko, koane itíki ne páhoenopi. Hainámaka póhutine vo'oku ápeyea xunáko ipíhoponeopi, kónokinoke tíyinoe, itea koánemaka vo'oku yéxi iséneuke itúkeovo nékone itíki koane vo'oku motókeyeamaka kutípeokonohiko.<CM>"
45,13,6,"Énomonemaka kónokino peréxinoe ímpostu, kóperau pahúkotihiko. Vo'oku koeku yuíxeovohiko itúkea ítuke, koati itúkotihiko ítukexeake Itukó'oviti."
45,13,7,"Peréxaikoponoe ne uhá koeti nékone peréxi. Enepo áva kóperau nâti nékone peréxi, peréxa. Enepo áva po'ínuhikomaka nékone peréxi, peréxamaka. Koane enepo áva nékone tíyinoe, tíya. Koánemaka áva motokeâti ihéyu'iki, ihéyu'ika.<CM>"
45,13,8,"Koêkuti kó'iyeovoku yoréveu, nékone peréxopinoe, yuké'exa peréxopi. Poéhane ne ákoyea omótova yokóvo ne po'ínuhiko xâne itukóvo koekúti nékonenoe peréxopi ákotinemo hunókoku kónokea peréxopi. Vo'oku enepone xâne ákoti omotóvo okovo po'ínuhiko xâne, koati uhá kixoâti itúkea ne páhoenovi Itukó'oviti ya Ponóvoti Kixovókuti yútoe Muîse."
45,13,9,"Vo'oku hara kôe ne yutoétiya: “Hako yaupú'iko po'i xâne kepiné'iyiti múxone. Hako kepéko. Hako yomêxo. Hako poe'aînoa iséneu po'ínuhiko xâne iyékivoati ítukevo” kôe. Uhá koeti râ'a, koánemaka po'ínuhiko páhoenokono xâne itúkea kuteâti, koati kousókovoti yara emo'úti koêti: “Hako motovâ yokóvo ne po'ínuhiko xâne. Kuteâti ákoyea kemáxatikapapu, énomonemaka íxeaneye ne po'ínuhiko xâne” kôe."
45,13,10,"Enepone xâne ákoti omotóvo okovo po'ínuhiko, ako váherexa ítukeinoa. Yane koati iyúseoti itúkeovo ne ákoyea omótovokoko vokóvo kousókoaxo uhá koêti ne páhoenovi Itukó'oviti yane Ponóvoti Kixovókuti yútoe Muîse.<CM>"
45,13,11,"Énomone yákoenenoeye, vo'oku yéxoa itukóvotiye ra káxehiko símokune ûti itúkeovo oránane iyúkeovo iséneu. Vo'oku enepone kaxena pihópea ûti xoko natíxoku Itukó'oviti vanúkeke, ako'óneoxo ahiká'avi yara koeku kó'oyene yaneko inâ kutipoa ûti ne Vúnae."
45,13,12,"Kuteâti koeku yóti píheane uké'eyea, koane kenó'okeane uhápu'iyea káxe, énomonemaka koéneye ye'ékeovine. Kuríkapaikopo ûti vitúkea kuteâti kixoku itúkeovo ne xâne ovóheixoti hahákutike. Usó víxaixaneikopomaka uhá koêti ne sa'íkeovake ûti ne xunako vaherévokoti kuteâti kixoku itúkeovo ne xâne ovóheixoti uhapú'itike."
45,13,13,"Konókoti pónea uti kixoku vitúkeovo, kuteâti ítuke xâne ovóheixoti uhapú'itike. Hako vitukovo xâne áhati yetorehí kó'iyea xapa ayuíti, koane kohíhikenati, koane kapínekenati xâne ákoti itukapu koati múxone. Hákomaka vitukóvo xâne sikovó koeti itúkea ne váhere úhepune mûyo. Hákomaka vorixókoko, koane hákomaka vimaí'ixinovo po'ínuhiko xâne vo'oku víyokeovo ítukevo."
45,13,14,"Itea konókoti itúkeovo Vúnae Jesus Kristu iyusêo xikóyokenoe ya uhá koeti kixeku itíkivo. Hákone yoposíko oxene itíki kúxoti yâha itíki, enepone váhere úhepune miûyo yâha itíki yanekôyo avô'o yêxa Itukó'oviti.<CM>"
45,14,1,"<TS1>Nókone kó'iyea visóneuno xâne aínati ínixo itúkeovo pahunévoti<Ts>Hako pivôa símea imékovokuke ne po'inu ûti xoko Jesus aínati ínixo itúkeovo pahunévoti, koane hako ixomo yimopókoko vo'ókuke koekútihiko ínixone itúkeovo pahukóvoti."
45,14,2,"Vo'oku ápe xâne inixoâti yusíkea níkeokono koêkuti kó'iyeovoku nikokónoti. Ina apê xâne aínati kóhiyanavo, inixoâti unáko níkea póhutine kuteâti nikokónoti íhae kavâne ákoti itukapu nau hó'openo."
45,14,3,"Enepone nikoti heú koeti kó'iyeovoku nikokónoti, ako yusíka púvea ne xâne ákoti akoéneye isóneunoa. Kúteanemaka ne aínati kóhiyanavo, ákomaka yusíka koyúhoyea ákoyea aúnati ítuke ne po'i xâne nikoti heú koeti koekúti. Vo'oku enepone xâne nikoâti ne ákoti nikâ po'ínuhiko xâne, ako ópoe'ainoa isóneu Itukó'oviti."
45,14,4,"Iti koyúhoti ákoyea aúnati ne po'i xâne, kutí'ikopo íkitixapovo? Haina yovóxe nê'e; pó'iti itukoâti ovóxe. Poéhane koati únae exôa tokópeovoxo ítuke áko'o ákoyea takápapu. Itea ponóvotimo ítuke, vo'oku xunako Itukó'oviti Únae oúkeke huvo'óxoati, kutí'inokemo tokopóvoti.<CM>"
45,14,5,"Ápe xâne inixoâti ápeyea káxe koati sasá'iti ya po'ínuhiko káxe. Kene po'ínuhiko xâne, ínixoa kutíkokoyeane ne uhá koeti káxe. Koati konokoâti póhutihiko xâne hókea isóneunoake, ákoti hokohí íxa isóneunoa po'inu xâne."
45,14,6,"Enepone xâne inixoâti ápeyea káxe koati sasá'iti ya po'ínuhiko káxe teyínoake, koati kahá'ati pónea kixoku itúkeovo nonékuke Itukó'oviti. Kúteanemaka koêku ne inixoâti yusíkea níkea koêkuti kó'iyeovoku nikokónoti, kó'inokenemakaye isóneu, koati kahá'ati pónea kixoku itúkeovo nonékuke Itukó'oviti, vo'oku íkoro'ixinovo Itukó'oviti enepo nikôa. Koánemaka ne xâne inixoâti ápeyea ákoti yusîka níkea, kó'inokeneye isóneu vo'oku kahá'atimaka pónea kixoku itúkeovo nonékuke Itukó'oviti, koane kóyeanemaka itúkeovo xâne ikoró'ixovoti xoko Itukó'oviti."
45,14,7,"Vo'oku ako ápahuina xâne xapákuke ûti motovâti éxopea koêku yara kúveu mêum pohúxinovati, kutí'iyea ákoti Vúnae exeâti koêku. Kúteanemaka koêku vivakápu."
45,14,8,"Itukovo vapêtiko yara kúveu mêum, hane vápeino vitúkeovo ovoxe Vúnae Itukó'oviti. Kúteanemaka ne vivókeovo, kóyeane vitúkeovo ovoxe Vúnae seapáne ûti xokóyoke. Yusíkoti vápeyeako yara poké'e, áko'o vivókeovone, kóyeane vitúkeovo ovóxe."
45,14,9,"Yoko koati énomone kutí'inoke ivokóvoti ne Kristu, koane énomonemaka kutí'inoke exepúkopoti, motovâti itúkeovo Únae uhá koeti xâne, enepohikone ivokóvotine, koánemaka ne âvoti ivakápu."
45,14,10,Ná'ikopo koeti ínixinea itúkeovo pahukóvoti ne po'inu ûti xoko Jesus? Námaka koeti íkitixapinovo yupihóvoti yéxone yane pe'ínu? Vo'oku konókotimo yumópea Itukó'oviti ne uhá koeti xâne yaneko káxe yuhaíkapavine Itukó'oviti vo'oku kixoku vitúkeovo.
45,14,11,"Yoko énomone kuteâti koêku ne yuho Itukó'oviti emó'uke, enepone koêti:<CI><PI>“Hara koe Vúnae: ‘Kuteâti kaná'uko ne ámbeyea, koati kaná'utimaka ipúyukexeamo nonénguke ne uhá koeti kó'iyeovoku xâne. Koane ihayú'ikonutimo ne uhá koeti xâne, undi Itukó'oviti’ ” kôe.<CI><PI7>Izâiya 45.23<CM>"
45,14,12,Yane iyúseo kónokeamo yumópea Itukó'oviti ne póhutihiko ûti yaneko káxe yuhaíkapavine.<CM>
45,14,13,"<TS1>Vokóhiyanavo mará'inamo víkaraka po'ínu ûti hokoti Jesus<Ts>Hákoneikopo vinixôa itúkeovo pahukóvoti ne po'inu ûti aínati kóhiyanavo. Ya koêkuni kó'iyeaneye, keúsaka iséneu ákoyeamo ápahuina ítike ikorókoti po'inu ûti ikéneke Vúnae, itukovo iyonoâti ya pahunévotike."
45,14,14,"Ya undíke, énjoa ákoyea ápahuina nikokónoti motovâti ikópiti'ikeovi ikéneke Itukó'oviti. Koati eombâti inzóneuke, koeku nzókea Vúnae Jesus, tokópeovoxo inzóneunoa. Itea enepone xâne inixoâti ikópiti'ikeokonomo enepo nikâ, yane koati kopití'itinoa."
45,14,15,"Enepo inixâ pe'ínu xoko Kristu ákoyea aúnati níki nikokónoti, ínixone ákoyea yusíka níkeokono, na kíxeaye ákoyea omótova yokóvo, enepo ipíhea tumúne níki? Hako ikeróko po'inu ûti vo'oku nikokónoti. Koáhati ivókinovokemaka Kristu nê'e."
45,14,16,"Enepone ínixene itúkeovo únati, hákoikopo itukovo énomone poé'aino isóneunopi po'ínuhiko xâne, inixoâti ákoyea aúnati ne ítike."
45,14,17,"Vo'oku enepone vitúkeovo xanena Itukó'oviti yonópoti natíxokuke, haina yuíxeovo ûti sasá'iyea, áko'o ákoyea asása'i ne nikokónoti koane ekâti, itea hara konokóvo pónea uti kixoku vitúkeovo, koane úhepeyea visóneu ikéneke Vúnae ákoti vakapákaka, koane elókeyeamaka vokóvo ukeâti xoko Sasá'iti Omíxone Itukó'oviti."
45,14,18,"Yoko enepone xâne koetíneye hókea Kristu, úhepetinoa isóneu Itukó'oviti, koane inixeâtimakamo po'ínuhiko xâne unáko koêku.<CM>"
45,14,19,"Vapásikaikopo vitúkea koekútihiko porexó'oviti ákoyea vakápakaka yoko ákoyea puvákaka ûti, enepone koekútihiko porexó'ovitimaka koúkoponeokoko ûti ikéneke Itukó'oviti."
45,14,20,"Hako kesáyu'ixo ítuke Itukó'oviti vo'oku nikokónoti. Kaná'uti ákoyea nikokónoti motovâti ikópiti'ikeovi ikéneke Vúnae enepo nikôa ûti; itea kóyeane ákoyea aúnati níkeokono, itukapu énomone kutí'inoke ikorókovoti po'inu xâne pahunévotike."
45,14,21,"Unatíne ákoyea nike koêkuti kó'iyeovoku nau hó'openo, koane ákoyea yénapu víyum, koane ákoyea itika po'i koekúti, enepo itukapu ikerókoti po'inu ûti pahunévotike vo'ókuke, (áko'o itukapu kemuyá'ikiti isóneu, áko'o itukapu kurikópoti hókea Itukó'oviti vo'ókuke)."
45,14,22,"Koêkuti ínixene ikéneke Vúnae, kuteâti koekúti ínixene motó'iyeova níki, áko'o ákoyea omótova níki, konókoti xuná'iyea iséneunoa nonékuke Itukó'oviti. Yoko koati únati koêku ne xâne itukoâti ne ínixone unátiyea ikéneke Vúnae, ákoti api'áxa isóneunoa, xaneâtimaka xuná'iyea isóneu ákoyea itúkapu pahukóvoti."
45,14,23,"Kene enepone xâne ákoti koati éxinoa isóneu, pikoâti itúkeovomea koati ákoti omotóva níkeokono, yane enepo nikôa, koati pahukóvoti, vo'oku haina kutipoâti itúkeovo ahá'inoa Itukó'oviti nikínoake. Yoko uhá koeti kixoku vitúkeovo ákoti itukapu ukeâti kutípea ûti itúkeovo ahá'inovi Itukó'oviti vitúkea, koati pahukóvoti nê'e.<CM>"
45,15,1,"<TS1>Nókone kó'iyea ûti xoko po'inu ûti aínati kóhiyanavo<Ts>Uti xúnati isóneu ikéneke Vúnae, ako yusíka inuxó kíxea uti vitúkea vínixone unátiyea, itea konókoti huvó'oxea ûti ne xâne âvoti koati xunáko isóneu, aínati kóhiyanavo, koane ako yusíka vímaxeova ne kixóvoku."
45,15,2,"Konokoâti póhutihiko ûti vitúkea koekúti ominoâti unako koêku ne po'inu ûti, enepone ínixone unátiyea ne po'ínuhiko ûti, motovâti kóxunakeahiko ûti ikéneke Kristu."
45,15,3,"Vo'oku énomone koéneye ne Kristu ákoyea ituka âha kíxeova, itea hara itúko, kuteâti koêku emó'uke Itukó'oviti xoko kó'iyeaku: “Enepone ihákeopike puvópitihiko, oúngeke yonópo” kôe."
45,15,4,"Vo'oku uhá koeti yutoxóvoti emó'uke Itukó'oviti mekúke, koati yutoxínovoti íhikaxeovi, motovâtimaka ápeyea hána'iti kúxoixone ûti xoko Itukó'oviti, véxone koúsokeovomo. Yoko koati emo'u Itukó'oviti úkea nê'e, koeku poréxeovi ákoyea kamúya'ika uti visóneu, koêkumaka koúhepekopea visóneu ikéneke Itukó'oviti."
45,15,5,"Yoko Itukó'oviti, enepone poréxoti xâne ítea uhá koeti koekúti xaneâti ákoyea kamúya'ika isóneu, enepone kouhépekopotimaka visóneu ikéneke, itúkapu énomone parexápi poéhapeane iséneu ikéneke, ákoti yakapákaka, kuteâtimaka ahá'inopi Kristu Jesus,"
45,15,6,"motovâti uhá ké'iyi ihéyu'iki Itukó'oviti, enepone Ha'a Vúnae Jesus Kristu, kutí'iyea itínoe póhutipone koxe'úti koane kutí'iyeamaka póhutine ne yemó'u.<CM>"
45,15,7,"Hákoikopo pivokóko, itea kuteâti kixó'oviku Kristu, énomonemaka ákoeneye kixékokoku, motovâti iháyu'ikeokono Itukó'oviti ve'ókuke."
45,15,8,"Vo'oku koati ngixópitinoe itúkeovo ovoxe Itukó'oviti ne Kristu xapákuke ne jûdeu, enepohikone sirkunsidá koêti, motovâti éxokoponea Kristu kaná'uko neko yuho Itukó'oviti nóvoke, koane koúsokoponea neko kúxoti yuho Itukó'oviti xoko oxúnoekene nekôyohiko."
45,15,9,"Haina póhutine nê'e, itea motovâtimaka iháyu'ikea Itukó'oviti ne ákoti itukapu jûdeu, vo'ókuke ne hána'iti seánakoa Itukó'oviti. Énomone kuteâti koêku ne yutoéti ya emó'uke Itukó'oviti koêti:<CI><PI>“Énomone kutí'inoke inzayú'ikopitimo xapákuke ne xanéhiko ákoti itukapu jûdeu. Ngahaná'ikopitimakamo imangá'ika hána'iko ne îhe” kôe.<CI><PI7>Sâramu 18.49<CM>"
45,15,10,"Ina koe'íkomaka po'íke:<CI><PI>“Aélokenenoe yokóvo, itínoe xâne ákoti itukapu jûdeu, xané kixeâti elókeyeamaka okóvo ne xanena Itukó'oviti” koémaka.<CI><PI7>Deuteronômio 32.43<CM>"
45,15,11,"Ina koepó'ikomaka po'íke:<CI><PI>“Ihéyu'ika Vúnae, itínoe ákoti itukapu jûdeu, uhá ketínoe. Konókoti kapáya'ikeamaka iha Itukó'oviti ne uhá koeti kó'iyeovoku xâne” kôe.<CI><PI7>Sâramu 117.1<CM>"
45,15,12,Ina koemáka Izâiya yútoeke:<CI><PI>“Apêtimo ámoripono Njése keno'ókoti natíxoponea xapa xâne ákoti itukapu jûdeu. Énomonemo itukóvo hána'iti kúxonehiko neko xâne koíteovamo” kôe.<CI><PI7>Izâiya 11.10<CM>
45,15,13,"Yoko Itukó'oviti, enepone porexó'oviti ápeyea hána'iti kúxoixone ûti xokóyoke, véxone koúsokeovomo, énomonemo kuri'úxinapinoexo hána'iti elókeko yokóvo ikéneke, koane hána'iti úhepeko iséneu koeku kívivoa, maka heru'ó íxeane yomíxone kíxoixi koúsokeovo ne kíxone xokóyoke, ya xunákoke Sasá'iti Omíxone Itukó'oviti, enepone ovo'ó koépitinoe.<CM>"
45,15,14,"Ya undíke, énjoa itíkivonoe xâne koati itípakovoti, itínoe mbo'ínu xoko Jesus. Énjoamaka heú kíxi yéxi kaná'uko ra ihíkauvoti hó'e ûti, koane itíkivomaka ahúkoti enekókoti ikéneke Itukó'oviti."
45,15,15,"Itea kóyeane ákoyea ámbiku'ixa ongóvo ngíxeaneye ra yúndoenopi upánini yéxoanoe ra koekútihiko, vo'oku koati ngaha'aînopitinoe ákoyea inátapa yokóvo ne ihíkauvoti yéxone. Énomone ngixínoaneye ya yúndoenopinoe, vo'ókuke ra hána'iti seánakonu Itukó'oviti,"
45,15,16,"kutí'inokemaka indukópovoti ovoxe Kristu Jesus xapa xâne ákoti itukapu jûdeu, indukoâti ne sasá'iti itukéti pónenu Itukó'oviti indúkea, enepone ngoyúhoyea ne inámati ihíkauvoti íhae xokóyoke. Yoko énomone indúko, maka ínixane Itukó'oviti unáko ne ingó'iparaxoake. Énomone ne xanéhiko ákoti itukapu jûdeu íngamoake ne emo'u Itukó'oviti koeku itúkeovohiko kasása'iupone Sasá'iti Omíxone Itukó'oviti."
45,15,17,"Enepora itukéti pónenu Itukó'oviti indúkea, énomone indúko hána'iti elókeko ongóvo ikéneke Kristu Jesus."
45,15,18,"Yoko ákomo itukéti ákoti ambikú'ixina ongóvo ngoyúhoyea koêku, ákoti itukápu ne koúseune Kristu ya njokóyoke, enepone ísimea xokóyoke ne ákoti itukapu jûdeu vo'oku yûnzo yoko índuke xapákuke,"
45,15,19,"koánemaka vo'ókuke ne hoénaxovope xunako Itukó'oviti njokóyoke yóko'o ne iyupánevoti índuke, koánemaka vo'ókuke ne hána'iti xunako Sasá'iti Omíxone Itukó'oviti. Koati énomone koéneye tukú ngíxea Ílireake ngotóhineyea ne inámati ihíkauvoti omínovike Kristu, ungeâti Njeruzálem koáne ne pitivókohiko xêrerekuke."
45,15,20,"Koati ngixóvokune ngóxuna'ixeovo ngoyúhoyea ne inámati ihíkauvoti omínovike Kristu xoko âvoyeaku koyuhoâti, mbuvâti kutí ngó'iyea xâne koexépukoti péti oúkeke tûriune po'inu xâne."
45,15,21,"Vo'oku hara koéneye índuke kuteâti koêku ya emó'uke Itukó'oviti xoko kó'iyeaku:<CI><PI>“Enepohikone ákoti eyékoxeaku koêku nê'e, iyusé'inoatimo. Koáne enepohikone ákoti kámeaku koêku nóvo, exeâtimo koêku” kôe.<CI><PI7>Izâiya 52.15<CM>"
45,15,22,"<TS1>Kahá'a Poûlu yónea Róma<Ts>Koati vo'ókukeiko ra índuke, ene âvoino omótova noínjoponeopinoe, itea êno yúmo'injeova."
45,15,23,"Kó'oyene, koeku únzexeane índuke yara poké'ehiko ngixínopikenoe yâye, epó'oxo koeku mekú'iyeane ngaha'a noínjoponeopinoe,"
45,15,24,"anéye inzóneu véngea xepákuke enepo mbíha Espanha. Ngúxoa indóponeopinoemo koeku yóneam. Yanê'e, ngúxoamaka motó'iyeova hivó'oxinunoe motovâti ungóponea ya Espanha ike kali óvinem xepákukenoe koeku úhepepeamo inzóneu."
45,15,25,"Itea kó'oyene, yonondí'ikomo Njeruzálem motovâti nzuvó'oxoponea ne kasása'iupohiko Itukó'ovitiya."
45,15,26,"Vo'oku enepohikone po'inu ûti xoko Jesus ákoti itukapu jûdeu, enepohikone ovoti Masêdonea yoko Ákaya, ínixoahiko unátiyea ítixea huvó'oxeake ne ákoti apeínoati xapákuke neko kasása'iupo Itukó'oviti ya Njeruzálem."
45,15,27,"Koati úkeakune isóneuke kahá'ayea huvó'oxea. Yoko motókeahiko kíxeaneye vo'oku itúkeovo xapa jûdeu úkea ne kaná'uti ihíkauvoti kámonehiko, kutí'inoke apêti unako koêku ikéneke Itukó'oviti. Yanê'e, koati motokeâtihikomaka huvó'oxea ne jûdeuhiko ya nókoneke."
45,15,28,"Enepo unzéxane ra itukéti nguríkopoinoa ovotíhiko Njúdeya ne páhoenoa po'ínuhiko ûti, enepone huvó'oxeake ngixínopikenoe, vekó ngoetímo xepákuke koêkumo mbíhea ya Espanha."
45,15,29,"Enepo nzimané'e xepákuke, énjoa enó'iyeamo únatinoe koekúti ukeâti xoko Kristu íparaxeovikemo ya hána'iti seánakovike."
45,15,30,"Vo'ókuke ra Vúnae Jesus Kristu, koánemaka ne ákoyea omótovokoko vokóvo ukeâti xoko Sasá'iti Omíxone Itukó'oviti, émbemopinoe, itínoe mbo'ínu xoko Vúnae, kéxuna'ixivoxo yépemo'ixinonu Itukó'oviti ya orásaum,"
45,15,31,"maka índeapane ne xâne puvoti Vúnae ya Njúdeya, koane ínixanemaka kasása'iupohiko Itukó'oviti ya Njeruzálem unáko ne nzimínoke xapákuke."
45,15,32,"Koáne enepo parexánu Itukó'oviti nzímeopinoe, itúkapu ya elokékotike okovóti nzímeamo xepákuke, motovâti kali ómomingea, koane úhepeyea inzóneu xepákukenoe."
45,15,33,"Itúkapu Itukó'oviti, enepone úkeaku úhepeti isoneûti ovô xepákukenoe. Énomoneoxo ákoeneye.<CM>"
45,16,1,"<TS1>Íkopovope Poûlu<Ts>Anéye anjá'inopinoe enepo simâpi Fêbi, mokexa ûti ya xoko Jesus ko'ítuketi ítukeke Vúnae imokóvokutike ya Sénkereya."
45,16,2,"Enepo simané'e xepákukenoe, kutí íxea pe'ínu ikéneke Vúnae, kuteâti motókeyea kíxeokononeye ne kasása'iupo Itukó'oviti. Epó'oxo hivá'axanoemo ya koêkuti nókone itúkea vo'oku koati ênoti xâne huvó'oe nê'e. Koane enómaka huvó'oxeonu.<CM>"
45,16,3,"Mbahúkinoa yûnzo inángurukeova ne Pirísila yoko Ákila, enepone ko'itúkeinotimaka Vúnae Jesus Kristu kuteâti ûndi."
45,16,4,"Enepone pi'âti, ínonexinovo koâti koímaiti koekúti yanekôyoke oposíko koíteovonu ya koati koímaiti mani ngixókonoku. Hána'iti íngoroixinovahiko. Yoko haina póhutine ûndi, itea íkoro'ixinovahikomaka uhá koêti ne kutípoti Kristu ya imokóvokutihiko xapákuke ne ákoti itukapu jûdeu."
45,16,5,"Yíhaikinana ne po'inu ûti ho'uxínovoti ítuke Vúnae óvokuke Pirísila yoko Ákila, koánemaka íningone Epênetu, enepone inúxoti kutípoti Kristu ya Âzea,"
45,16,6,"koánemaka Mâriya, enepone yuixóvoteoxo unako kêkunoe, koxuná'ixovoti ko'ítukeyea ítuke Vúnae xepákuke."
45,16,7,"Mbahúkomaka yûnzo inángurukeovo Ândoroniku yoko Njúnea, iyénom jûdeu, nza'ínemaka ika'ákovokutike yanekôyo. Koati teyonéti xapákuke ápostuluhiko ne pi'âti, epó'oxo inuxónemaka hokopo Jesus ya undíke.<CM>"
45,16,8,"Yíhaikinanu Ampilíyatu, enepone koati íningone ákoti omótova ongóvo ya xoko Vúnae."
45,16,9,"Yíhaikinanumaka Ûrubanu, enepone ko'itúkeinoti Kristu kuteâtimaka ûti, koánemaka Estáki, po'i íningone ákoti omotóva ongóvo."
45,16,10,"Yíhaikinanumaka Ápeli, enepone exókovoti itúkeovo koati kaná'uti hókoti Kristu, koánemaka uhá koeti óvokuke Aristóbulu,"
45,16,11,"koánemaka Erôdiaum, iyénom jûdeu, yoko uhá koeti kutípoti Vúnae óvokuke Násizu.<CM>"
45,16,12,"Yíhaikinanamaka ne pi'âti sêno Tirîfena yoko Tirîfosa, ko'ítuketimaka ítuke Vúnae, koánemaka Perésiti, mokexa ûti ákoti omotóva ongóvo, yupihóvotimaka ko'ítukeino Vúnae,"
45,16,13,"koánemaka Rúfu, teyonéti ovoxe Vúnae, yoko êno, enepone kutí ngíxonemaka ênom."
45,16,14,"Yíhaikinanumaka Azíkiritu, Felegónte, Êremi, Pátoropa, Êrema yoko uhá koeti po'inu ûti ha'ínehiko nekôyo ho'uxínovo ítuke Itukó'oviti."
45,16,15,"Yíhaikinanumaka Fílologu yoko Njúlea, koánemaka Nêreu yoko mokéxa, koánemaka Olímpa yoko uhá koeti po'ínuhiko kasása'iupo Itukó'oviti ha'ínehiko ho'uxínovo ítuke Vúnae.<CM>"
45,16,16,"Yíhaikakanoe, siunoné kixekókoti kuteâti kixókokoku ûti yúhoikeokoko ûti, imeâtinoe sasá'ikoke iséneu vo'oku itínoe kopo'ínukokoti xoko Kristu. Yúhoikopinoemaka ne uhá koeti po'inu ûti xoko Kristu ho'uxínovotihiko ítuke Vúnae yâye xoko póhutihiko ho'úxovoku.<CM>"
45,16,17,"Itínoe mbo'ínu xoko Jesus, injíko'okopimaka kéhiyanayivoa ne xâne yómoti háxakexea po'inu ûti yoko kátavokeamaka ya hókea Itukó'oviti, vo'oku kixoku itúkeovo ákoti aunáti, enepohikone ihíkaxotimaka koekúti ákoti itukápa ne ihíkauvoti íhikexokonoke. Yahíkuxipa ne xâne kuteâti,"
45,16,18,"vo'oku haina Vúnae Kristu hóko, itea koati âha kíxeova ne hóko. Koatímaka ahúkoti nê'e ya koúhe'ekea yûho koane itúkoheyea iháyu'ikea xanéhiko kutí'inoke itoâti aúpu'ikea ne kixeóvovoti xâne ákoti koati éxea koêku."
45,16,19,"Énomone yákoyenoeye kéhiyanayivoa, vo'oku hi'imé koe xâne éxea itíkivonoe hokoâti ne kaná'uti kixovókuti ítuke Vúnae. Énomone kutí'ino ike'élokexotinoe ongóvo. Ngahá'ainopinoe itíkivo xâne éxoti itúkea únatinoe koekúti. Itea ya itíki váhere, kutí yákoe xâne ákoti éxone."
45,16,20,"Yoko Itukó'oviti, enepone úkeaku hána'iti úhepeko isoneûti, uke'éxotimo xunako Satánae ya ákotinemo axu'íkene káxe. Yane kutí koetímo kepasípu'ikopoti Satánae. Itúkapu seánakopike Vúnae Jesus Kristu yóvoheixonoe.<CM>"
45,16,21,"Yúhoikopinoe ne Timóti, nza'íne ítukeke Vúnae, koane Lúsiu, Njázaum yoko Sosípaturu, iyénonjapa jûdeu.<CM>"
45,16,22,"Yúnzoikopinoemaka ya iháke Vúnae, undi Tésiu, undi yutoxoâti ra yuho Poûlu, páhoenopinoe.<CM>"
45,16,23,"Yúhoikopinoemaka Ngáyu, óngeake óvokuke, koane uhá koeti po'ínuhiko ûti xoko Jesus ho'uxínovoti ítuke Vúnae yâye. Yúhoikopinoemaka Erástu, enepone éxoti koeku tiûketi kopêrauti yara pitivóko, koánemaka Koátu, po'inu ûti xoko Jesus. ("
