Book,Chapter,Verse,Scripture
43,15,6,— Asaktsa kaharere bo yhỹ ahabyi zeka sipaparahatsa watsa. Waratok tsihitsa siharabyitsa nisizyzykyk izo bo nisiwezohik. Mynaparanahaze izo bo piwezonaha. Ikiahatsa niwatihi katuk tsimynapykyryknaha ahabyizeka ahakubyitsa tsimaha — niy.<CM>
43,15,7,"Iwatsahi kaharere bo hyỹ tynakaranahaktsa katuk tsimykaranaha, katuk tsinapykyryknaha zeka amy ty Deus bo tsinazapykykynaha atsatu ahabo nyny my."
43,15,8,Ikiahatsa kazo harere bo hyỹ tsimykaranaha zeka kytsa kazo pe maha:<CM>— O ikia tsamysapyrẽta — mykaranaha. Iharere humo hyỹ tsimykaranaha zeka kytsa ahasoho motsasokonaha:<CM>— O asahi Sesus tuktsa maha — mykaranaha.<CM>
43,15,9,— Uta ikiahatsa humo kamypokzitsiarẽta. Kazo wata atahi kahumo tsimypokzitsiukrẽta my. Ahakuhuktsa kytsa! Sesus myhumo tsimypokzitsiukrẽta. Iwatsahi ahakurẽtsa.
43,15,10,Kazo harere bo hyỹ mynakara. Iwatahi kazo kahumo tsimypokzitsiukrẽta. Iwaha bo hi mytsaty mykara zeka kakurẽta hi. Ikiahatsa kino niwatihi kaharere bo hyỹ tsimykaranaha zeka ahakurẽtsa tsimoziknaha. Sesus katsa myhumo tsimypokzitsiukrẽta. Iwaha bo hi mytsaty tsimykaranaha zeka ahakurẽtsa tsimoziknaha — niy.<CM>
43,15,11,— Iwa motsasoko iwaze kahumo ahakurẽtsa tsimoziknaha. Uta kakurẽta hỹ. Ikiahatsa tsikaeni zuba ahaku zeka batu myzehikik. Ikiahatsa ahakurẽtsa babatsa tsimoziknaha zeka iwa hi myzehikik. Kawatsa tsimaha. Kakurẽta hi — Sesus niy.<CM>
43,15,12,Ahape mykara:<CM>— Tynaharape pokzitsikinaha! Ahakyri byihuja. Uta pahapokzitsiki ikiahatsa kawa tihi tynakaranahaktsa.
43,15,13,Aty tatuktsa pokzi mohyrikosokda zeka kytsa mykaranaha:<CM>“O atakta itukta humo tsimypokzitsiarẽta”. Myhyrikosokdaze iwa itukta humo tsimypokzitsiukrẽta hiba — nikaranaha.<CM>
43,15,14,— Ikiahatsa kaharere bo hyỹ tsimykaranaha zeka ikiahatsa katuktsa babatsa — my.
43,15,15,Ahasoho ty batu tyso — O asahi katsumuẽhĩtsitsa mykaranaha. Hawa tsihitsa mykara tatsumuẽhĩtsitsa bo batu tyso. Ahahumo meky watu kasopyk. Ikiahatsa kaharereziuwytsa tsimoziknaha. Nawa kazo kabo nitsasoko atsatu ahabo motsasoko. Iharere ahabo botu iktsasoba.<CM>
43,15,16,Ikiahatsa humo ka batu kawatawyhy “O katsaktsa atuktsa tsimoziknaha” tsikaha. — Iwa batu tyso. Uta hi ahawatawyhik.<CM>— Asahi katuktsa moziknaha — iky. Iwa motsasoko.<CM>— Ustsa bo pahapehahik iwatsahi kahumo sispirikporẽtsa ahaharere humo. Asahi kahumo sispirikporẽtsa hi. Amy ty Deus kazo bo tsinazapykykynaha zeka kaharere humo iwatsa tu ahabo nyny my.
43,15,17,Ahatuk napykyknahaze tynaharape pokzitsikinaha — iwa mykarazo.<CM>
43,15,18,<TS1>Kytsa Sesus humo sispirikpobyitsa hi iwatsahi Sesus tuktsa nasisukyrykynaha.<Ts>Sesus nipamykysokozo:<CM>— Kytsa kaharere bo yhỹ ahabyi zeka asahi kahumo tahakyrikinaha iwatsahi ahabo kino niwatihi batu siakparawy. Pahamyijakanaha. Pahasukyrykynaha. Taparaka batu kahumo siakparawy ana bo hi mytsatyziutahaktsa kytsa — niy.
43,15,19,Ikiahatsa mekywatsa tu tsimoziknaha. Asahi Deus humo batu siakparawy siwatsa batu tsimykaranaha. Uta hiba ahawatawyhik katyryktsa tsimoziknaha iwatsahi kytsa ahahumo batu simypokzitsiu. Iwatsahi tahakyrikinaha. Pahamyijakanaha. Pahasukyrykynaha. Ikiahatsa siwatsa tsimyzurukunaha zeka ahahumo siakparawy.<CM>
43,15,20,Kaharere bo wabyziutaha! Ahatuk tu ka tysosobyijataha:<CM>— O kapehatsa zisukyrykynaha. Katsaktsa batu. Batu myty myija — mytsaty ahabyitsa tsimykaranaha. — Kytsa kahumo batu sispirikpo zikapikiknaha. Iwatsahi aha humo kino niwatihi pahapikiknaha. Kaharere bo ma ahabyitsa ziknakaranaha ahaharere bo niwatihi batu ma zikaha — niy.<CM>
43,15,21,— Kapokzi ikiahatsa sinini tsimykaranaha. Kytsa kaharere bo yhỹ ahabyizeka pahasukyrykynaha. Deus zipehata humo batu sispirikpo iwatsahi pahasukyrykynaha.
43,15,22,Uta sibo zuk ahabyi zeka Deus okzeka wasani mykaranaha tsawatsa. Deus harere ty sibo tyso ahabyizeka Deus okzeka wasani mykaranaha tsawatsa. Uta ikzumutawy. Kaharere bo batu yhỹ mykaranaha iwatsahi Deus okzeka batu simysapy mykaranaha — niy.<CM>
43,15,23,— Kytsa kahumo batu siakparawy. Kahumo tahakyrikinaha kazo humo kino niwatihi tahakyrikinaha. Asahi ihumo tahakyrikinaha iwatsahi batu siakparawy.
43,15,24,Kazikwy tsizubarẽna bo iwatawyky. Ustsa zikwy tsikaeni zuba. Utakta kazikwy tsizubarẽna. Batu aty tohi zikwykyta. Kazikwy ty tyny ahabyizeka wasani mykaranaha. Kazikwy zinynaha. Zinynahatsa tu kahumo batu sispirikpo. Iwatsahi Deus okzeka batu simysapy mykaranaha. Batu wasani mykaranaha kazo batu siakparawy. Uta kahumo kino niwatihi batu siakparawy mykaranaha — niy.<CM>
43,15,25,Deus papeu humo sisoho botu ziwatahaka:<CM>— Batu isty myi. Batu aty tohi humo ykyrisukni. Iwatsa tu kahumo ziknatakyrikinaha — niy.<CM>
43,15,26,Kazo bo piksizoze ipe my:<CM>— O kazo ahyrikoso tsipehahikta. Katuktsa bo tsipeha — my.<CM>— Iwaze ikiahatsa bo pipeha. Atahi pahatsumuẽhĩkĩ. Hawa wasani atsatu pahahyrinymyryky. Kasoho ty pahahyrinymyryky.
43,15,27,Ikiahatsa kino niwatihi. Kasoho humo kytsa tysihyrinymyrykynaha. Ikiahatsa katuk tapara tu tsikapykyryknaha. Iwatsahi kasoho humo kytsa ty tysihyrinymyrykynaha — niy.<CM>
43,16,1,Sesus:<CM>— Kyze iwa ahabo tsizubarẽna iktsasoko. Bykyze kytsa ahape mykaranaha:<CM>“O Sesus harere bo batu yhỹ tsimaha! Ihumo niwazuba tsimahaktsa!” mykaranaha. Iwaze kaharere bo mytsaty tykaranahaktsa. Iwatahi tsizubarẽna ahabo motsasoko.
43,16,2,Kytsa ahahumo tahakyrikinaha. Asahi ahape: “Sudeutsa wahoro bo ba zikpupuzonaha” mykaranaha. Pahaba tsihikiknaha. Pahabanahaze iwa mytsaty mykaranaha. “O Deus okzeka wasani tsimykaranaha” mybarapetu mykaranaha.<CM>
43,16,3,Zahasukyrykynahaze kazo humo batu sispirikpo. Kahumo niwatihi batu sispirikpo iwatsahi pahasukyrykynaha.
43,16,4,Iwatahi ahabo motsaso. Aibani kaharere bo mytsaty tsimykaranaha. Pahasukyrykynaha zeka ahatuk zuba tsimypamykysokonaha “O tapara mypehatsa iksibyize mybo botu nitsaso. Kytsa mymysukyrykynaha anahi botu nitsaso tsimaha” — niy.<CM>
43,16,5,<TS1>Deus hyrikoso pahatsumuẽhĩ.<Ts>Sesus nitsasokoze:<CM>— Abaka zikpehata bo piksizo. Batu aty tohi kape ziky hana bo sa tsimy. Iwa batu tyso.
43,16,6,Piksizo zeka ana humo hi ahasukatsihikrẽtsa. Iwa motsasoko ahasukatsihikrẽtsa.
43,16,7,Hawa tisapyrẽna motsasoko. Erete ahabyizeka Deus hyrikoso ba ziknasik. Ahatsumuẽhĩtsa ba zikzumu. Piksi zeka ahabo myzipeha. Iwatsahi ahakurẽtsaktsa kytsa. Kazo bo piksizo ana humo hi ahakurẽtsa tsimoziknaha — niy. Atsatu tsinakaranaha. Iwatahi taparaka ahape ziknakara.<CM>
43,16,8,Myzumuze kytsa kaharere humo batu sispirikpo atahi ispe my:<CM>— Kytsa kahumo batu sispirikpo Deus okze batu simysapy mykaranaha. Deus zuba kytsa humo nasisapywyky. Ihumo zuba simysapyrẽtsa moziknaha. Kytsa simysopyksapybyitsa nikaranaha humo pisininiwyky iwa Deus hyrikoso mynasikze motsaso.<CM>
43,16,9,Kytsa kahumo batu sispirikpo iwatsahi Deus okze batu simysapy mykaranaha ziknaharapesapybyrikinaha. Kahumo batu sispirikpo iwatsahi simysapybyitsa mykaranaha. Kaharere bo batu yhỹ zikaha iwatsahi ziknaharape sapybyrikinaha batu simysapy mykaranaha.<CM>
43,16,10,Kazo bo piksizoze ba ziknywyzo. Jobo kazo bo myzo ba ziknywyzo. Deus hyrikoso kytsa pe: “Sesus tisopyksapyrẽta wasani isopyk” — mykara.
43,16,11,Deus botu nitsaso. Taparakta kytsa Sesus harere bo batu yhỹ niy Satanas inarokota sininiwy mykara. Iwatahi Deus hyrikoso kytsa pe simysapybyitsa nikaranaha asahi Deus mysisininiwyky.<CM>
43,16,12,Ahabo motsaso tsihikik tsizubarẽna my. Abaka ba ziktsasozo. Ahasukatsihikrẽtsa iwatahi ahabo ba ziktsaso.<CM>
43,16,13,Hawa wasani Deus hyrikoso pahahyrinymyryky. Myzumuze hawa wasani motsasoko. Taharere ka ba ziktsaso. Tapara botu ziwaby ana kino ahabo motsasoko. Hawa aiba tohi mykara ana humo kino pahahyrinymyryky.
43,16,14,Pahahyrinymyryze Sesus tisopyksapyrẽta wasani mykara iwa kytsa ihumo motsasokonaha. Wasaniha ty zuba ahabo motsasoko.<CM>
43,16,15,Kazo mykara naha ty uta kino niwatihi mynakara. — Deus hyrikoso harere ahabo motsasoko — niy.<CM>
43,16,16,"<TS1>Ahasukatsihikrẽtsa tsimoziknaha. Bykyze ahakurẽtsa tsimozikzonaha.<Ts>Sesus nitsasokozo:<CM>— Abanurybabatu piksi, kabo ba ziknynaha. Aiba zuba kabo tsipiknyzonaha — Sesus niy.<CM>"
43,16,17,Zinymyrykynahatsa asa zuba nikaranaha:<CM>— Hawa skaraba mykara. “Abanurybabatu piksi. Kyze kabo ba ziknynaha. Utakta kazo bo my niy.” Hawaha skaraba mybo nitsasoko. Iharere tsihokdaharẽna.
43,16,18,Amy humo “aiba zuba tsipiknyzonaha”. Iharere myhumo tsihokdaharẽna — nikaranaha.<CM>
43,16,19,Sesus amo zinymyrykynahatsa mytsaty nikaranaha ana humo kino tsihyrinymyrẽta. Iwaze ispe niy:<CM>— Ahabo motsasokozoze “abanurybabatu piksi. Kabo ba ziknyzonaha. Aiba zuba kabo tsipiknyzonaha hỹ”. Ana hi ja tsimytsasokonaha — niy.
43,16,20,Ikiahatsa bo motsasoziuku:<CM>— Mohyrikosokdaze tsimopuziukunaha. Kytsa kahumo batu sispihik asahi batu sisukatsihik ikiahatsa zuba ahasukatsihikrẽtsa tsimoziknaha. Iwaze puẽtsik zuba ikiahatsa tsimysukatsihikbyrinaha. Tsahakurẽtsa tsimoziknaha.<CM>
43,16,21,Wytyk ibykyhy natapyrize tisukatsihikrẽtatsa. Itsapyri humo tisukatsihikrẽtatsa. Ibykyhy mopurukze myitsapyripykze tsakurẽtatsa. Iwatatsahi tabykyhy humo tsakurẽtatsa iwatatsahi itsapyri humo nispiriktsokda.
43,16,22,"Ikiahatsa atatsa watsa tsimaha. Abaka ahasukatsihikrẽtsa. Utakta piksiki ana humo hi ahasukatsihikrẽtsa. Aiba ahabo myzumuze, ahakurẽtsa tsimozikzonaha. Batu aty tohi isukatsihik. Ahawahi ahakurẽtsa tsimoziknaha.<CM>"
43,16,23,"Deus hyrikoso mozumuze pahahyrinymyryky. Iwatsahi kabo batu tyso “katsa mymyhyrinymyry”. Kaharere ba zikokza my. Deus hyrikoso kaharere pahahyrinymyry. Wabyziutaha! Amy ty Deus bo tsimyzapykykynaha zeka kaharere humo, ana ty hi ahabo nyny my. Deus bo tsimyzapykykynaha zeka kaharere humo wasani my ana humo hi ahabo nyny my.<CM>"
43,16,24,Deus bo batu tysapykyk kaharere humo yhỹ tsimaha my. Tyzapykynahaktsa! Hawa ha ty Deus myzehikik ana hi tsimyzapykykynahaze ana ty hi ahabo nyny my. Kazo ahabo nyny my zeka ahakurẽtsa tsimoziknaha. Ahakurẽtsa hỹ.<CM>
43,16,25,"<TS1>Sesus Satanas zikwy zipyk iwatsahi tsikahapunihiknahaktsa kytsa!.<Ts>— Taparaka kaharere tsihokdaharẽna. Iktsasokoze kaharere tsihokdaharẽna. Kaharere iokpitsĩhĩ hawa ziknaukuru. Aibani zuba kazo harere ahabo motsasoze, mahani ihokdaha. Kazo harere motsasokoze batu ihokdaha."
43,16,26,Mytsasokoze iokpitsĩhibara wa mozik. Kazo bo hawa kaharere bo yhỹ my ana hi tsimyzapykykynaha. Utakta kazo bo batu ahatsyhyryze ba zikzapyky ikiahatsa tu kazo bo tsimyzapykykynaha hỹ.<CM>
43,16,27,Ikiahatsa hi tsimyzapykykynaha. Kazo ahaharere piwaby hỹ. Ikiahatsa humo tsimypokzitsiukrẽta iwatahi pahawaby. Ikiahatsa kahumo ahamypokzitsirẽtsa iwatahi kazo ahahumo tsimypokzitsiukrẽta my. Tsimytsasokonaha zeka “O Deus Sesus tsikzipeha tisapyrẽna” tsimaha. Iwatahi ahahumo tsimypokzitsiukrẽta.<CM>
43,16,28,Kazo ikny ikzumu. Mybarawy bo iknasik. Mybarawy ezektsa bo ikzumu. Mohyrikosokdaze kazo bo piksizo — niy.<CM>
43,16,29,Zinymyrykynahatsa ipe niaha:<CM>— Abaka tsiwabyziukunaha. Aharere mahani ihokdaha. Abaka ipitsĩhibara ty tsimytsasoko.
43,16,30,"Ikiahi tsihyrinymyrẽta. Tsizubarẽna humo tsahyrinymyrẽta hỹ. Amy bo mytsaty tsimykaranahaze anahumo hi tsahyrinymyrẽta. Iwatsahi “Hawa tsimykara” batu tyso, amy ty tsinymyrykynaha ana hi mybo tsimytsasoko. Iwatsahi “Deus zipehata babata tsimy” — tsimytsasokonaha.<CM>"
43,16,31,— Abaka ja kahumo ahaspirikporẽtsa — Sesus niy.<CM>
43,16,32,— Aba nanabyitaba tsimopaparahanaha. Kasukyrytsitsa pokso paikpa mytsaty tsimykaranaha. Ahapybyrẽtsa. Kytsa pahabezenaha pokso iwatsahi tsimywakbaiknaha. Ahapybyrẽtsa hỹ. Uta zuba motare. Tsipikarekbanaha zeka uta zuba motare. Iwaze kazo zuba katuk. Kazo zuba ba zikare — niy.<CM>
43,16,33,— Iwa motsasoko iwatsahi mytsaty mytsaty byitahaktsa kytsa kahumo ahaspirikporẽtsa. Kytsa kahumo batu sispirikpo asahi pahasukyrykynaha. Utakta sispirikpobyitsa pehatsa zikwy pepykbaik. Iwatsahi ahapunihikrẽtsa tsimoziknaha — Sesus niy.<CM>
43,17,1,"<TS1>Sesus tazo bo nipamykysoko.<Ts>Kyze Sesus bijoikpe bo iktsa niy, tazo bo nipamykysoko:<CM>— O kazo utakta atse babata my. Nawa ty botu tsiktsasoko kasoho ana hi myzubaha bo iky uta kamysapyrẽnikita kapunihikrẽnikita tsiky ana hi tsiwatawyky. Uta kino niwatihi my. Myzubaha bo iky “O Deus kazo imysapyrẽnikita ipunihikrẽnikita iwa iksiwatawy”.<CM>"
43,17,2,— O Deus azikwy ty botu kabo nyny tsiky iwatsahi kytsa kahumo sispirikporẽtsa. Iwatsahi kytsa meky watu moziknaha. Kahumo simysapyrẽtsa moziknaha.
43,17,3,"Ikia zuba Deus babata. Utakta atse babata. Ikia tsikpeha. Mybarawy bo tsikpeha. Utakta Sesus Kiristu, mybarawy bo iknasik. Kytsa kaharere bo hyỹ mahaze simysapyrẽtsa moziknaha. Kytsa ahumo mospirikponahaze simysapyrẽtsa moziknaha. Myhumo sispirikporẽtsa. Myhumo simysapyrẽtsa moziknaha.<CM>"
43,17,4,"Ikia aharere botu kabo tsiktsaso, ana kino myzubaha bo iktsasoko. “Deus imysapyrẽnikita ipunihikrẽnikita” ana kino myzubaha bo iktsasoko. Abaka kahyriziktsokzawy nepykba.<CM>"
43,17,5,— O kazo tapara ikia tukze bijoikpe iknyktsa atsumuẽhĩtsitsa kasoho ziknatsasokonaha:<CM>“O Sesus imysapyrẽnikita ipunihikrẽnikita” ziknakaranaha. Tapara ikia bijoikpe mybarawy aha tsikzukni bijoikpe iknyktsitsa atsumuẽhĩtsitsa kasoho humo. “O atakta imysapyrẽnikita” ziknakaranaha. Abaka abo piksizoze iwa motsasozonaha hỹ — niy.<CM>
43,17,6,Iwaze zinymyrynahatsa tsyhyryze tazo bo nipamykysoko:<CM>— O kazo ikia wastuhu kytsa tsiksiakzoko. Asahi atyryktsa niyzikiknaha. Ikia kytsa tsiksiakzohikze iwaze ikia humo katyryktsa niyzikiknaha. Azikwy sibo iwatawyky. Aharere bo hyỹ mykaranaha.
43,17,7,"Sihyrinymyryrẽtsa mykaranaha. Hawa ha iktsasoko aharere zuba my, ana humo kino sihyrinymyryrẽtsa mykaranaha."
43,17,8,Hawa ha ty botu kabo tsiktsasoko kytsa kahumo sispirikporẽtsa atsatu iktsasoko. Aharere humo wasani mykaranaha. Ikia tsikpeha ana hi zinymyrykynaha. Ikia tsikpeha ana humo hi wasape mykaranaha.<CM>
43,17,9,— O kazo kakzohotsa tsyhyryze abo mopamykysoko. Ustsa kytsa kahumo batu sispirikpo batu tyso. Asahi katyryktsabyitsa tu. Kakzohotsa iksihyrinymyryky sitsyhyryze zuba abo mopamykysoko.<CM>
43,17,10,Kytsa kahumo sispirikporẽtsa atyryktsa moziknaha. Iwatsahi katyryktsa kino niwatihi moziknaha. Mytyryktsa moziknaha — Sesus niy.<CM>— Kaharere humo simysapyrẽtsa niyziknaha. Iwatsahi ustsa kytsa kahumo sispirikpobyitsa pe maha: “O atakta imysapyrẽnikita ipunihikrẽnikita my ityryktsa simysapyrẽtsa humo maha” mykaranaha. Iwa motsasokonaha.<CM>
43,17,11,— O kazo ikia zuba wasani tsinakara. Azikwy ty botu kabo nyny tsiky. Iwatahi azikwy hi kazikwy mozik. Abaka abo piksizo. Mybarawy eze ka ba mynapykyryk. Ikia bozo my. Katuktsa mybarawy eze mynapykyryknaha tysipokzitsiki. O kazo tysipokzitsikikta. Uta atukze atsabotu mytsaty tsimykaranaha abaka asa kino niwatihi atsa botu mytsaty mykaranaha kazo — my.<CM>
43,17,12,"— Uta situk ziknakaraze kytsa kaharere bo hyỹ ziknakaranaha. Uta ziknasipokzitsiki iwatsahi kahumo sispirikporẽtsa. Myzubaha abo mysioktyhyryk. Estuba zuba katuk ba ziokty atakta batu isopyksapy. Atakta batu imysapy nikara iwatahi ba ziokty. Botu apapeu humo ziwatahaka niy. Nawa batu isopyksapy nikara, botu papeu humo ziwatahaka atsatu nikara.<CM>"
43,17,13,Abatu abo piksizo. Zinymyrykynahatsa situk abo mynapamykysoko. Kaharere humo sakurẽtsa moziknaha. Uta kakurẽta asa kino niwatihi kawatsa sakurẽtsa moziknaha. Sakurẽtsa babatsa mysitsihikik!<CM>
43,17,14,Aharere botu sibo iktsasoko. Kasopyk humo sispirikpobyitsa meky watu sisopyk. Katuktsa niwatihi. Asahi sispirikpobyitsa sopyk humo meky watu mykaranaha. Iwatsahi sispirikpobyitsa katuktsa humo tahakyrikinaha. Mekywatsa humo sispirikpobyitsa tahakyrikinaha.<CM>
43,17,15,"— O kazo “katuktsa mybarawy ekze ka ba ziksiokty” Katuktsa mybarawy ezektsa humo tysipokzitsikikta kazo! Hyrikoso sapybara pehatsa Satanas inarokota katuktsa ipokso sipybyrẽtsa iwatahi tysipokzitsikikta, katuktsa ikia hi tysipokzitsiki.<CM>"
43,17,16,Kasopyk humo ka batu sispirikpobyitsa watsa. Katuktsa kino niwatihi. Nawa katuktsa sopyk humo batu sispirikpobyitsa watsa maha. Mekywatu mykaranaha. Kahumo simysapyrẽtsa moziknaha.
43,17,17,Aharerebaba wasani my. Aharere tisapyrẽna. Aharere piwabykynahaze ahumo hyỹ mykaranaha. Ikia harere bo zuba hyỹ mykaranaha.<CM>
43,17,18,"Ikia tsikpeha mybarawy ezektsa bo tsiky. Tsikzipehaze mybarawy ezektsa iksihyrinymyryky iwatahi zikpeha. Uta kino niwatihi, katuktsa zinymyrykynahatsa mysipeha. Ustsa bo mysipeha. Iwaze mysihyrinymyrynaha. Aharere baba myzubaha bo mysihyrinymyrynaha iwatahi mysipehaka.<CM>"
43,17,19,Abaka katuktsa sapyzeky mohyrikosokda. Kytsa pikbezenaha zeka yhỹ my. Katuktsa pokzi yhỹ my. Mohyrikosokdaze abo hyỹ maha niwatihi. Mohyrikosokda humo katuktsa kino niwatihi aharere bo hyỹ mykaranaha.<CM>
43,17,20,"Zinymyrykynahatsa soho abo motsasoko. Abaka ustsa kytsa zinymyrykynahatsa harere piwabykynahaze kahumo sispirikporẽtsa, sitsyhyryze abo niwatihi mopamykysoko.<CM>"
43,17,21,O kazo tsimysitsumuẽhĩze sakurẽtsa moziknaha mytsaty mytsaty byijataha iwatsahi atsa botu mytsaty mykaranaha. Mywatsa sisopyk. Mywatsa sisopyk zeka sispirikpobyitsa tihi:<CM>— Deus Sesus zipeha — mykaranaha.
43,17,22,"Kazo tapara azikwy ty kabo nyny tsiky. Ikia wata uta kino kazikwy katuktsa bo nyny iky. Asahi kahumo sispirikporẽtsa iwaze kazikwy ty sibo nyny iky. Iwaze mywatsa moziknaha, asa zuba sakurẽtsa mykaranaha mywatsa kazo.<CM>"
43,17,23,Utakta situk yhỹ my. Ikia katuk yhỹ tsimy. Iwatsahi sisopyk mywatsa mykaranaha. Mywatsa sisopyk zeka sispirikpobyitsa pe maha:<CM>— Deus kino Sesus zipeha — mykaranaha. Hawa Deus Sesus humo tsimypokzitsiarẽta. Deus Sesus tuktsa kino niwatihi tsimypokzitsiarẽta iwa motsasokonaha. Mywatsa sisopyk zeka iwa motsasokonaha.<CM>
43,17,24,O kazo ikia nanabyri izuknihibyize ikia zikzipokzitsiki. Tapara mybarawy nizukni kape tsiky:<CM>— Kazikwy ty abo nyny my — tsiky. Abaka zinymyrykynahatsa kaharere piwabykynaha:<CM>— Kazikwy ty abo nyny my — tsimy. Iwa piwabykynaha mytukze mynapykyryknaha.<CM>
43,17,25,"O kazo ikia zuba wasani tsimykara. Tisopyksapyrẽta amysapyrẽnikita iwatahi kamysapyrẽnikita tsimy. Kytsa sispirikpobyitsa tu ikia humo batu sihyrinymyry. Uta zuba any, zinymyrykynahatsa kasoho humo sihyrinymyrẽtsa. Ikia tsikpehahik tahi kahumo sihyrinymyrẽtsa."
43,17,26,Botu sibo iktsasoko:<CM>— Kazo ikia kahumo tsikpokzitsiki nawa tihi asa bo kino niwatihi tsimy. Asa zuba simypokzitsirẽtsa tyharape pokzitsikinaha. Iwa sisopyk. Katsa mywata ahasopyk uta situk kasopyk mytsaty mytsaty byijataha atsa botu mytsaty mykaranaha — Sesus niy.<CM>Iwa Sesus nipamykysoko tsizubarẽna tazo tuk zinymyrykynahatsa tsyhyryze nikara. Iwa.<CM>
43,18,1,<TS1>Sesus tahurukwy.<Ts>Kyze Sesus tazo bo nipamykysobaze niparak. Zinymyrykynahatsa tuk itsipa tsibik Kederõ inarokota zitsikzakanaha. Ana hwitsa sazik ziparikiknaha ana bo zumukunaha.
43,18,2,Ana hi zinymyrykynahatsa zinynaha. Ana bo hi Sesus zinymyrykynahatsa tuk pororo ziknakara. Sudas kino ziny. Isopyksapybyita isukyrytsitsa mysioktyhyryk.<CM>
43,18,3,"Atakta Sesus bo niy. Kederõ tisaziksapyrẽna ibo niy. Sodadutsa, Deus wahoro perytsitsa kino niwatihi Sudas nisioktyhyryk. Taparaktsa Deus wahoro eze ziknapamykysokonahatsitsa, Pariseutsa niwatihi sodadutsa Sesus bo nisipehakanaha. Sudas isopyksapybyita iwatahi sodadutsa Deus wahoro perytsitsa kino niwatihi ibo nisioktyhyryk. Sodadutsa tahatanoratsa tahabototsa iwa inasibykyknaha. Rika izo tupyriri humo hopok nikaranaha niwatihi zibykyknaha. Sesus bo sizubarẽtsa izumukunaha.<CM>"
43,18,4,Sesus hawa mykaranaha botu tsihyrinymyrẽta. Iwatahi kytsa nisihobykze ispe niy:<CM>— Aty sa tsipiberikinaha — niy.<CM>
43,18,5,— Sesus tsipiberikinaha. Nasare ezekta — nikaranaha.<CM>— Uta hiba Sesus — niy. Sudas imyspihikbatanikita sisukyrytsitsa tuk niriktohoko.
43,18,6,Nitsasokoze — Uta hiba Sesus — niyze sodadutsa. Iharere ziwabynahaze wytyk bo natsubaiknaha.
43,18,7,Iwaze Sesus ispezo niy.<CM>— Aty sa tsipiberikinaha — niy.<CM>— Sesus Nasare ezekta — niaha.<CM>
43,18,8,— Batu kawabyhy botu iktsaso uta hiba Sesus — niy. — Tsipikberi tsihikiknaha zeka katuktsa ty ka paik paik byitaha iwaze piksinaha — niy.<CM>
43,18,9,Iwa nitsasoko. Nawa botu nitsaso tazo bo:<CM>— Uta iksipokzitsiki asahi kahumo sispirikporẽtsa — niy. Iharere wasani atsatu nikara. Iwaze kytsa Sudas tuktsa tihi — O zinymyrykynahatsa ty ka paik paik byitaha — niaha.<CM>
43,18,10,Iwaze Simaõ Peduru tasokorotsapu tsizezerẽta zibokik. Ziknapamykysokota Deus wahoro zubata tsumuẽhĩtsa zispizykik. Ispipyryburuk niy. Marakos inarokota.
43,18,11,Iwaze Sesus Peduru pe niy:<CM>— Asokorotsapu ty ipesuk bo koroktykta! — niy.<CM>— Niwazubakta katy pokzitsi pokzitsi byity. Uta sinini mynakara. Tubabatu Deus papeu humo ziwatahaka iwa sinini mynakara. Iwa Deus kazo botu nitsaso iwa sinini mynakara — niy.<CM>
43,18,12,<TS1>Sesus Anas bo zioktyhyryknaha.<Ts>Iwaze kytsa Sudas tuktsa Sesus tsipa humo zioktyhyryknaha. Sodadutsa pehatsaktsa Deus wahoro zubata perytsitsa sizubarẽtsa iwatsa itsipa humo zioktyhyryknaha. Zipawarakanaha.
43,18,13,Niahatsahi Anas taparakta bo zioktyhyryknaha. Anas Kajapas tsere niy. Kajapas Deus wahoro zubata eze ziknapamykysokonahatsa taparakta my.
43,18,14,Atakta botu nitsaso Sudeutsa pe niy.<CM>— Estuba zuba tsipibezenaha zeka wasani maha. Iwatsahi mytyryktsa ba zik mymybanaha estuba zubata tsipibezenaha zeka wasani my — niy.<CM>
43,18,15,<TS1>Peduru Sesus soho: — Batu kanyhy — mybarapetu nikara.<Ts>Kyze Simaõ Peduru Sesus hapik niukuru. Usta zinymyrykyta Peduru tuk Sesus hapik niukurunaha. Taparakta ziknapamykysokota ziny. Atahi iwahoro pe zumu Sesus hapik wahoro isturupeze zumu.
43,18,16,Peduru batu paku ape baze tu hokbowy baze niriktohoko. Iwaze usta izoizo. Wytyk hokbowy perytsata pe niy:<CM>— Katukta tynatsukta! tsimy — niy.<CM>Yhỹ niy.<CM>— Anaeze paku tsimy — perytsata Peduru pe niy. Iwaze nitsuk.
43,18,17,Inatsukze atatsa ipe niy:<CM>— O ikia sa niwatihi Sesus tukta — niy.<CM>— Batu kanyhy — mybarapetu niy.<CM>
43,18,18,Tsiwarikrẽna. Kytsa sodadutsa tsumuẽhĩtsitsa niwatihi izo zipokoknaha. Kytsa izo baze niakpyzazakaranaha. Peduru situk niriktohoko niakpyzazaka.<CM>
